Type,Magnitude,Place,Time,Updated,Ids,Coords,Felt,CDI,MMI,Alert,Tsunami,sig,rms,Size
earthquake,6.2,"66 km E of Hualien City, Taiwan",2022-01-03 10:46:35.767,2022-12-15 05:25:35.010,us7000g8n3,"[122.2592, 24.0079, 19]",66.0,5.6,4.212,green,0,628,0.9,20.0
earthquake,1.4,"93 km S of McCarthy, Alaska",2022-01-03 10:43:47.445,2022-02-03 01:43:52.935,ak0225489ac,"[-142.6989, 60.6057, 14.5]",,,,,0,30,0.41,13.406593406593407
earthquake,1.36,"9km ENE of Mexicali, B.C., MX",2022-01-03 10:41:23.790,2022-01-05 21:25:52.586,ci37376788,"[-115.3806667, 32.6828333, 1.5]",,,,,0,28,0.12,13.351648351648352
earthquake,1.56,"8km SSW of Holtville, CA",2022-01-03 10:41:18.110,2022-01-05 21:22:34.727,ci39901703,"[-115.4203333, 32.7443333, 8.5]",,,,,0,37,0.22,13.626373626373626
earthquake,1.07,"6km NE of Mexicali, B.C., MX",2022-01-03 10:40:56.070,2022-01-05 21:14:58.314,ci37376780,"[-115.4235, 32.6853333, 0.3]",,,,,0,18,0.25,12.953296703296704
earthquake,1.54,"8km NE of Mexicali, B.C., MX",2022-01-03 10:40:36.040,2022-01-05 20:52:24.291,ci39901695,"[-115.4131667, 32.7018333, 1.45]",,,,,0,36,0.29,13.598901098901099
earthquake,0.96,"7km NE of Mexicali, B.C., MX",2022-01-03 10:40:17.290,2022-01-05 21:15:32.520,ci37376772,"[-115.4198333, 32.7031667, 0.73]",,,,,0,14,0.22,12.802197802197803
earthquake,1.3,"4 km SW of Big Lake, Alaska",2022-01-03 10:36:50.053,2022-02-03 01:43:59.294,ak022546rkd,"[-150.0079, 61.4854, 41.9]",,,,,0,26,0.56,13.269230769230768
earthquake,2.00999999,"6 km ENE of P?hala, Hawaii",2022-01-03 10:36:10.900,2022-01-03 10:39:21.540,hv72855557,"[-155.425506591797, 19.2348327636719, 34.0900001525879]",,,,,0,62,0.109999999,14.24450548076923
earthquake,2.34,"19 km SE of Kanarraville, Utah",2022-01-03 10:35:44.690,2022-01-03 17:26:01.200,uu60475872,"[-113.0046667, 37.4303333, -0.63]",,,,,0,84,0.28,14.697802197802197
earthquake,2.2,"30 km SSE of Nikolski, Alaska",2022-01-03 10:32:34.809,2022-02-03 01:43:59.069,ak022545viw,"[-168.6275, 52.7024, 38.2]",,,,,0,74,0.52,14.505494505494505
earthquake,3.1,"57 km S of Whites City, New Mexico",2022-01-03 10:28:27.902,2022-03-12 23:19:03.040,tx2022aejt,"[-104.3046246, 31.66108063, 8.136791992]",,,,,0,148,0.3,15.741758241758241
earthquake,1.9,"63 km SW of Adak, Alaska",2022-01-03 10:26:33.085,2022-02-03 01:43:58.841,ak022544l3g,"[-177.34, 51.5041, 45.7]",,,,,0,56,0.5,14.093406593406593
earthquake,1.0,"4km W of Cobb, CA",2022-01-03 10:20:29.090,2022-01-03 11:16:11.050,nc73673056,"[-122.7638321, 38.8214989, 2.2]",,,,,0,15,0.02,12.857142857142858
earthquake,2.1,"81 km ENE of Ugashik, Alaska",2022-01-03 10:09:19.285,2022-02-03 01:43:52.699,ak022540xgs,"[-156.0706, 57.6687, 103]",,,,,0,68,0.21,14.368131868131869
earthquake,3.5,"58 km S of Whites City, New Mexico",2022-01-03 10:08:30.741,2022-03-12 23:19:03.040,tx2022aejc,"[-104.3002459, 31.65191394, 7.314135742]",,,4.396,,0,188,0.3,16.291208791208792
earthquake,1.1,"55 km NW of Rampart, Alaska",2022-01-03 10:08:00.235,2022-02-03 01:43:58.624,ak022540no7,"[-150.9634, 65.8774, 6.4]",,,,,0,19,0.83,12.994505494505495
earthquake,1.0,"62 km NNE of Petersville, Alaska",2022-01-03 10:00:00.919,2022-02-03 01:43:58.407,ak02253yxzv,"[-150.3637, 63.0239, 9.3]",,,,,0,15,0.87,12.857142857142858
earthquake,2.32,"7 km ENE of P?hala, Hawaii",2022-01-03 09:58:11.700,2022-03-12 23:19:03.040,hv72855532,"[-155.409332275391, 19.2253341674805, 31.5799999237061]",,,,,0,83,0.140000001,14.67032967032967
earthquake,2.4,"19 km SE of Kanarraville, Utah",2022-01-03 09:56:36.980,2022-01-03 15:31:46.950,uu60475867,"[-113.0033333, 37.4315, -0.85]",,,,,0,89,0.25,14.780219780219781
earthquake,1.9,"73 km WNW of Happy Valley, Alaska",2022-01-03 09:54:08.225,2022-02-03 01:43:52.456,ak02253p42x,"[-152.9714, 60.18, 112]",,,,,0,56,0.33,14.093406593406593
earthquake,2.29,"9 km ENE of P?hala, Hawaii",2022-01-03 09:54:06.280,2022-01-03 09:59:38.610,hv72855527,"[-155.395660400391, 19.2356662750244, 32.4500007629395]",,,,,0,81,0.150000006,14.62912087912088
earthquake,0.69,"16km SE of Mammoth Lakes, CA",2022-01-03 09:44:50.440,2022-01-03 19:24:10.877,nc73673051,"[-118.8768333, 37.5225, 9.61]",,,,,0,7,0.05,12.43131868131868
earthquake,1.8,"46 km WNW of Happy Valley, Alaska",2022-01-03 09:41:05.258,2022-02-03 01:43:52.200,ak02253mb2c,"[-152.5339, 60.0502, 81.8]",,,,,0,50,0.4,13.956043956043956
earthquake,1.18,"8km NW of The Geysers, CA",2022-01-03 09:37:14.070,2022-01-07 23:27:15.310,nc73673046,"[-122.8171667, 38.8316667, 1.92]",,,,,0,21,0.02,13.104395604395604
earthquake,0.02,"10km WNW of The Geysers, CA",2022-01-03 09:35:39.920,2022-01-04 07:26:29.761,nc71126994,"[-122.8526667, 38.8265, 2.12]",,,,,0,0,0.03,11.510989010989011
earthquake,1.06,"8km NNE of Benicia, CA",2022-01-03 09:35:36.490,2022-01-06 14:30:43.609,nc73673041,"[-122.1278333, 38.1213333, 9.84]",1.0,2.0,,,0,17,0.08,12.93956043956044
earthquake,1.1,"73 km ENE of Lime Village, Alaska",2022-01-03 09:34:35.280,2022-02-03 01:43:58.191,ak02253kve0,"[-154.2351, 61.6786, 2]",,,,,0,19,0.53,12.994505494505495
earthquake,1.5,"27 km WNW of Nikiski, Alaska",2022-01-03 09:25:31.259,2022-02-03 01:43:51.966,ak02253ixnb,"[-151.7759, 60.7428, 84.8]",,,,,0,35,0.45,13.543956043956044
earthquake,1.76,"19 km WNW of Stanley, Idaho",2022-01-03 09:22:38.850,2022-01-03 18:06:36.500,mb80535034,"[-115.152, 44.296, 4.94]",,,,,0,48,0.24,13.901098901098901
earthquake,0.85,"8km NW of The Geysers, CA",2022-01-03 09:22:31.650,2022-01-03 09:55:11.581,nc73673036,"[-122.8190002, 38.8323326, 1.49]",,,,,0,11,0.01,12.651098901098901
earthquake,0.57,"12km W of Anza, CA",2022-01-03 09:20:50.160,2022-01-05 20:48:02.700,ci39901687,"[-116.7965, 33.5413333, 2.08]",,,,,0,5,0.1,12.266483516483516
earthquake,2.5,"63 km SW of Skwentna, Alaska",2022-01-03 09:15:06.492,2022-03-12 23:19:03.040,ak02253gqm7,"[-152.2766, 61.5948, 119]",,,,,0,96,0.59,14.917582417582416
earthquake,0.69,"18km NNW of Borrego Springs, CA",2022-01-03 09:13:41.260,2022-01-05 20:44:55.704,ci39901679,"[-116.438, 33.4116667, 13.65]",,,,,0,7,0.12,12.43131868131868
earthquake,1.4,"48 km N of Sutton-Alpine, Alaska",2022-01-03 09:10:42.816,2022-02-03 01:43:51.416,ak02253fqpp,"[-148.8523, 62.2155, 32.6]",,,,,0,30,0.5,13.406593406593407
earthquake,1.0,"72 km W of Salamatof, Alaska",2022-01-03 09:05:07.001,2022-02-03 01:43:51.184,ak02253elgt,"[-152.6255, 60.5368, 11.1]",,,,,0,15,0.58,12.857142857142858
earthquake,2.1,"15 km WNW of Eureka Roadhouse, Alaska",2022-01-03 09:04:46.455,2022-02-03 01:43:50.905,ak02253egp3,"[-147.448, 61.9684, 25.2]",,,,,0,68,0.56,14.368131868131869
earthquake,1.71,"10 km ESE of Chester, Oklahoma",2022-01-03 09:04:11.042,2022-01-03 09:07:05.508,ok2022aegz,"[-98.80776978, 36.19110489, 4.137028694]",,,,,0,45,0.2385726363,13.832417582417582
earthquake,4.3,"111 km WSW of Isangel, Vanuatu",2022-01-03 08:57:59.462,2022-03-12 23:19:19.040,us7000gbkz,"[168.3208, -19.9693, 10]",,,,,0,284,0.43,17.39010989010989
earthquake,4.1,"201 km SE of Lata, Solomon Islands",2022-01-03 08:49:00.735,2022-03-12 23:19:18.040,us7000gbkw,"[167.3132, -11.7633, 264.09]",,,,,0,259,0.69,17.115384615384613
earthquake,2.04999995,"4 km SSE of P?hala, Hawaii",2022-01-03 08:43:16.530,2022-01-03 08:46:33.690,hv72855432,"[-155.466339111328, 19.1643333435059, 33]",,,,,0,65,0.159999996,14.29945048076923
earthquake,0.68,"3km N of San Jacinto, CA",2022-01-03 08:39:28.450,2022-01-05 20:41:20.888,ci39901671,"[-116.9521667, 33.8121667, 8.3]",,,,,0,7,0.11,12.417582417582418
earthquake,2.01999998,"8 km ENE of P?hala, Hawaii",2022-01-03 08:38:10.630,2022-01-03 08:42:03.620,hv72855422,"[-155.397659301758, 19.2199993133545, 31.5300006866455]",,,,,0,63,0.100000001,14.258241730769232
earthquake,0.1,"46 km ESE of Beatty, Nevada",2022-01-03 08:37:23.197,2022-01-04 03:37:37.906,nn00830919,"[-116.2979, 36.7049, 8]",,,,,0,0,0.1289,11.62087912087912
earthquake,2.0,"60 km NNE of Petersville, Alaska",2022-01-03 08:34:51.875,2022-02-03 01:43:50.625,ak02252zh4k,"[-150.4778, 63.0264, 107.4]",,,,,0,62,0.63,14.23076923076923
earthquake,4.2,"150 km ESE of Hirara, Japan",2022-01-03 08:21:58.521,2022-03-12 23:19:19.040,us7000gbl5,"[126.6234, 24.1844, 10]",,,,,0,271,0.58,17.252747252747252
earthquake,1.5,"66 km NNW of Yakutat, Alaska",2022-01-03 08:13:05.850,2022-02-03 01:43:57.980,ak02252uvh5,"[-140.146, 60.1007, 7.4]",,,,,0,35,0.42,13.543956043956044
earthquake,1.79999995,"9 km E of P?hala, Hawaii",2022-01-03 08:11:27.480,2022-01-03 08:14:47.420,hv72855397,"[-155.389831542969, 19.1976661682129, 29.3799991607666]",,,,,0,50,0.129999995,13.956043887362638
earthquake,1.94,"36km N of Kernville, CA",2022-01-03 08:04:56.210,2022-01-05 20:38:56.417,ci39901663,"[-118.3878333, 36.0801667, 3.19]",,,,,0,58,0.15,14.148351648351648
earthquake,2.0,"58 km SSE of Adak, Alaska",2022-01-03 07:48:54.744,2022-02-03 01:43:57.770,ak02252h1pe,"[-176.2783, 51.3968, 19.9]",,,,,0,62,0.43,14.23076923076923
earthquake,1.2,Central Alaska,2022-01-03 07:48:35.687,2022-02-03 01:43:57.544,ak02252h08g,"[-151.4219, 63.1166, 9.1]",,,,,0,22,0.94,13.131868131868131
earthquake,1.3,"28 km SSE of Mina, Nevada",2022-01-03 07:43:22.115,2022-01-04 03:37:13.873,nn00830889,"[-117.9432, 38.1724, 7.3]",,,,,0,26,0.1112,13.269230769230768
earthquake,1.53,"8 km E of P?hala, Hawaii",2022-01-03 07:35:31.000,2022-01-05 04:48:03.460,hv72855372,"[-155.4, 19.2003333333333, 32.92]",,,,,0,36,0.1,13.585164835164836
earthquake,3.6,"58 km S of Whites City, New Mexico",2022-01-03 07:30:53.912,2022-03-12 23:19:03.040,tx2022aedx,"[-104.3008059, 31.65466829, 7.211303711]",1.0,2.4,4.18,,0,200,0.3,16.428571428571427
earthquake,4.3,"82 km W of San Antonio de los Cobres, Argentina",2022-01-03 07:30:19.201,2022-03-12 23:19:03.040,us7000g8lr,"[-67.1264, -24.2708, 192.78]",,,,,0,284,0.85,17.39010989010989
earthquake,1.7,"42 km NW of Ninilchik, Alaska",2022-01-03 07:25:23.670,2022-02-03 01:42:10.250,ak02252c1u7,"[-152.1812, 60.3311, 80.7]",,,,,0,44,0.33,13.81868131868132
earthquake,1.5,"83 km NW of Yakutat, Alaska",2022-01-03 07:22:44.749,2022-02-03 01:42:10.036,ak02252bgbe,"[-140.6483, 60.1393, 4.8]",,,,,0,35,0.62,13.543956043956044
earthquake,1.5,"78 km NW of Yakutat, Alaska",2022-01-03 07:17:51.954,2022-02-03 01:42:07.643,ak02252ae4w,"[-140.6651, 60.068, 6]",,,,,0,35,0.71,13.543956043956044
earthquake,1.3,"64 km NW of Koyuk, Alaska",2022-01-03 07:11:51.002,2022-02-03 01:42:09.823,ak0225293x8,"[-162.199, 65.3131, 3.1]",,,,,0,26,0.87,13.269230769230768
earthquake,4.3,"17 km SSW of Donsol, Philippines",2022-01-03 07:04:56.777,2022-03-12 23:19:19.040,us7000gbl1,"[123.5064, 12.7734, 10]",,,,,0,284,0.65,17.39010989010989
earthquake,1.99,"1 km SSE of P?hala, Hawaii",2022-01-03 06:58:09.240,2022-01-03 07:03:39.350,hv72855337,"[-155.475173950195, 19.1868324279785, 34.0499992370605]",,,,,0,61,0.100000001,14.217032967032967
earthquake,3.5,"134 km SW of Adak, Alaska",2022-01-03 06:54:17.900,2022-03-12 23:19:04.040,us7000g8pp,"[-178.256, 51.2125, 32.8]",,,2.014,,0,188,0.44,16.291208791208792
earthquake,0.36,"7km W of Cobb, CA",2022-01-03 06:51:22.430,2022-01-03 07:01:11.437,nc73673016,"[-122.8050003, 38.8344994, 1.88]",,,,,0,2,0.02,11.978021978021978
earthquake,0.5,"22 km N of Sutcliffe, Nevada",2022-01-03 06:50:04.499,2022-01-04 03:37:44.377,nn00830926,"[-119.61, 40.1512, 0]",,,,,0,4,0.0295,12.170329670329672
earthquake,2.16,"6 km E of Diamond City, Arkansas",2022-01-03 06:46:27.840,2022-03-12 23:18:58.040,nm60141943,"[-92.8476667, 36.4571667, 3.19]",5.0,3.4,,,0,73,0.15,14.45054945054945
earthquake,2.1,"6 km ENE of Adak, Alaska",2022-01-03 06:46:13.834,2022-02-03 01:42:07.166,ak02251v3lu,"[-176.5572, 51.9056, 6.5]",,,,,0,68,0.69,14.368131868131869
earthquake,1.6,"26 km WNW of Anchor Point, Alaska",2022-01-03 06:44:27.543,2022-02-03 01:42:06.933,ak02251unuv,"[-152.2394, 59.8955, 74.6]",,,,,0,39,0.5,13.681318681318682
earthquake,0.35,"7km NW of The Geysers, CA",2022-01-03 06:41:24.850,2022-01-03 08:20:11.002,nc73673011,"[-122.8088303, 38.8203316, 3.35]",,,,,0,2,0.01,11.964285714285715
earthquake,-0.2,"42 km WNW of Indian Springs, Nevada",2022-01-03 06:39:42.228,2022-01-04 03:37:43.567,nn00830925,"[-116.1206, 36.6798, 2.8]",,,,,0,0,0.0198,11.208791208791208
earthquake,1.91999996,"7 km ENE of P?hala, Hawaii",2022-01-03 06:12:59.910,2022-01-03 06:16:16.130,hv72855302,"[-155.410827636719, 19.2175006866455, 33.1399993896484]",,,,,0,57,0.150000006,14.120879065934066
earthquake,1.3,"14 km W of Susitna, Alaska",2022-01-03 06:07:14.911,2022-02-03 01:42:09.605,ak02251mqo3,"[-150.7864, 61.5271, 58.3]",,,,,0,26,0.45,13.269230769230768
earthquake,2.44,"12 km E of P?hala, Hawaii",2022-01-03 06:04:24.840,2022-03-12 23:19:03.040,hv72855297,"[-155.363830566406, 19.2099990844727, 34.0299987792969]",,,,,0,92,0.129999995,14.835164835164836
earthquake,1.97,"12 km SE of P?hala, Hawaii",2022-01-03 06:03:34.040,2022-01-03 06:09:04.760,hv72855287,"[-155.38883972168, 19.1343326568604, 30.3400001525879]",,,,,0,60,0.100000001,14.189560439560438
earthquake,1.32,"21km NNW of Borrego Springs, CA",2022-01-03 06:02:51.470,2022-01-03 15:06:38.810,ci39901647,"[-116.4373333, 33.4355, 8.52]",,,,,0,27,0.23,13.296703296703297
earthquake,1.56,"5 km ESE of P?hala, Hawaii",2022-01-03 05:59:43.690,2022-01-05 03:12:56.540,hv72855277,"[-155.4255, 19.1878333333333, 33.03]",,,,,0,37,0.11,13.626373626373626
earthquake,0.55,"7km W of Cobb, CA",2022-01-03 05:57:57.970,2022-01-07 22:39:53.890,nc73673001,"[-122.8043333, 38.8331667, 3.15]",,,,,0,5,0.04,12.239010989010989
earthquake,2.4,"36 km NE of Pedro Bay, Alaska",2022-01-03 05:57:51.726,2022-02-03 01:42:06.674,ak02251c3s6,"[-153.6639, 60.0259, 162.3]",,,,,0,89,0.55,14.780219780219781
earthquake,1.32,"7km W of Cobb, CA",2022-01-03 05:49:59.120,2022-01-07 23:00:10.902,nc73672996,"[-122.8025, 38.8333333, 2.03]",,,,,0,27,0.03,13.296703296703297
earthquake,1.85,"40 km SW of Dillon, Montana",2022-01-03 05:46:10.840,2022-01-03 16:36:58.260,mb80535029,"[-113.0415, 44.9853333, 4.08]",,,,,0,53,0.12,14.024725274725274
earthquake,0.37,"13km WNW of Anza, CA",2022-01-03 05:44:10.850,2022-01-05 20:35:52.410,ci39901639,"[-116.8053333, 33.594, 6.46]",,,,,0,2,0.1,11.991758241758241
earthquake,1.1,"48 km SSE of Denali National Park, Alaska",2022-01-03 05:43:59.590,2022-02-03 02:33:27.017,ak02251947e,"[-151.4335, 63.1223, 10]",,,,,0,19,0.85,12.994505494505495
earthquake,1.43,"3 km SE of P?hala, Hawaii",2022-01-03 05:23:41.930,2022-01-07 04:24:43.810,hv72855232,"[-155.459333333333, 19.1805, 33.32]",,,,,0,31,0.11,13.447802197802197
earthquake,0.0,"47 km ESE of Beatty, Nevada",2022-01-03 05:13:45.603,2022-01-04 03:37:12.783,nn00830888,"[-116.2937, 36.7023, 8.3]",1.0,1.0,,,0,0,0.1328,11.483516483516484
earthquake,1.4,"67 km W of Cantwell, Alaska",2022-01-03 05:12:12.950,2022-02-03 01:42:08.963,ak022512dhr,"[-150.2899, 63.3325, 117.3]",,,,,0,30,0.3,13.406593406593407
earthquake,1.3,"14km SSE of Buttonwillow, CA",2022-01-03 05:11:02.720,2022-01-06 20:52:12.252,ci37376764,"[-119.4015, 35.2841667, 20.56]",,,,,0,26,0.24,13.269230769230768
earthquake,0.89,"10km NE of Coso Junction, CA",2022-01-03 05:10:32.010,2022-01-05 20:07:11.779,ci39901607,"[-117.8598333, 36.0976667, 2.17]",,,,,0,12,0.09,12.706043956043956
earthquake,2.21,"9 km E of P?hala, Hawaii",2022-01-03 05:08:05.050,2022-03-12 23:19:03.040,hv72855212,"[-155.391006469727, 19.2040004730225, 30.8999996185303]",,,,,0,75,0.129999995,14.51923076923077
earthquake,1.76,"40 km SW of Dillon, Montana",2022-01-03 04:57:43.660,2022-01-03 17:28:22.700,mb80535024,"[-113.0376667, 44.9903333, 2.06]",,,,,0,48,0.11,13.901098901098901
earthquake,2.2,"79 km WSW of Karluk, Alaska",2022-01-03 04:54:49.160,2022-02-03 01:42:06.432,ak02250q0v6,"[-155.6288, 57.238, 82.2]",,,,,0,74,0.35,14.505494505494505
earthquake,0.48,"3km NNW of Palomar Observatory, CA",2022-01-03 04:49:45.190,2022-01-05 01:49:28.440,ci39901591,"[-116.873, 33.3823333, 5.74]",,,,,0,4,0.17,12.142857142857142
earthquake,2.6,"40 km NE of Leadore, Idaho",2022-01-03 04:44:45.468,2022-03-12 23:19:03.040,us7000g8l8,"[-113.0674, 44.9806, 5]",1.0,2.2,,,0,104,0.76,15.054945054945055
earthquake,0.1,"25 km NW of Indian Springs, Nevada",2022-01-03 04:44:30.799,2022-01-04 03:37:42.752,nn00830924,"[-115.8627, 36.7444, 9.1]",,,,,0,0,0.2193,11.62087912087912
earthquake,1.59,"2km NNW of Palomar Observatory, CA",2022-01-03 04:43:06.660,2022-01-05 01:43:44.700,ci39901583,"[-116.8746667, 33.3766667, 5.49]",,,,,0,39,0.19,13.667582417582418
earthquake,1.19,"8km NW of Anza, CA",2022-01-03 04:33:08.850,2022-01-03 15:06:41.620,ci39901575,"[-116.7256667, 33.618, 16.28]",,,,,0,22,0.19,13.118131868131869
earthquake,1.22,"7km NW of The Geysers, CA",2022-01-03 04:22:43.100,2022-01-07 22:23:12.414,nc73672981,"[-122.81, 38.8256667, 1.36]",,,,,0,23,0.04,13.159340659340659
earthquake,1.1,"31 km SE of Mina, Nevada",2022-01-03 04:21:19.443,2022-01-04 03:37:09.724,nn00830886,"[-117.8884, 38.1665, 10.6]",,,,,0,19,0.127,12.994505494505495
earthquake,1.34,"15km ENE of Alum Rock, CA",2022-01-03 04:20:55.610,2022-01-07 21:22:10.834,nc73672976,"[-121.6843333, 37.435, 7.11]",,,,,0,28,0.06,13.324175824175825
earthquake,2.5,"40 km NNE of Leadore, Idaho",2022-01-03 04:20:33.750,2022-03-12 23:19:03.040,us7000g8l7,"[-113.0882, 44.9861, 5]",,,,,0,96,0.8,14.917582417582416
earthquake,1.1,"29 km E of Slana, Alaska",2022-01-03 04:19:14.074,2022-02-03 01:42:08.745,ak02250ifzj,"[-143.3924, 62.6609, 8.9]",,,,,0,19,0.44,12.994505494505495
earthquake,0.78,"12km WNW of Toms Place, CA",2022-01-03 04:16:30.440,2022-01-03 18:31:11.582,nc73672971,"[-118.8061667, 37.5923333, 6.93]",,,,,0,9,0.14,12.554945054945055
earthquake,1.13,"15km SSE of Buttonwillow, CA",2022-01-03 04:16:11.000,2022-01-05 00:10:29.922,ci39901567,"[-119.3996667, 35.2763333, 22.16]",,,,,0,20,0.25,13.035714285714285
earthquake,0.6,"2km SE of The Geysers, CA",2022-01-03 04:15:06.350,2022-01-03 04:27:11.172,nc73672966,"[-122.7373352, 38.7610016, 1.15]",,,,,0,6,0.02,12.307692307692308
earthquake,1.4,"21 km N of Chase, Alaska",2022-01-03 04:14:36.949,2022-02-03 01:42:06.184,ak02250hf5d,"[-150.0432, 62.6397, 16.1]",,,,,0,30,0.82,13.406593406593407
earthquake,0.79,"14km SSW of Searles Valley, CA",2022-01-03 04:13:10.860,2022-01-04 23:00:15.516,ci39901559,"[-117.4876667, 35.6641667, 6.17]",,,,,0,10,0.09,12.56868131868132
earthquake,2.6,"40 km NNW of Toyah, Texas",2022-01-03 04:11:56.842,2022-03-12 23:19:03.040,tx2022adxi,"[-104.0148671, 31.62382095, 7.262719727000001]",1.0,3.4,,,0,104,0.2,15.054945054945055
earthquake,1.66,"3 km S of P?hala, Hawaii",2022-01-03 04:06:21.780,2022-01-06 01:42:46.740,hv72855167,"[-155.477, 19.1718333333333, 33.34]",,,,,0,42,0.12,13.763736263736263
earthquake,1.6,"56 km SW of Unalaska, Alaska",2022-01-03 04:05:51.972,2022-02-03 01:42:08.524,ak02250fivx,"[-167.1944, 53.5554, 16.9]",,,,,0,39,0.59,13.681318681318682
earthquake,1.25,"8km NW of Morongo Valley, CA",2022-01-03 04:02:41.540,2022-01-04 22:58:12.057,ci39901551,"[-116.6503333, 34.0856667, 6.03]",,,,,0,24,0.13,13.20054945054945
earthquake,2.95,"15km SSE of Buttonwillow, CA",2022-01-03 04:02:30.170,2022-03-12 23:19:03.040,ci39901543,"[-119.3926667, 35.2811667, 21.55]",15.0,3.8,,,0,140,0.27,15.535714285714286
earthquake,0.85,"9km ENE of Borrego Springs, CA",2022-01-03 03:56:38.910,2022-01-03 15:07:22.607,ci39901535,"[-116.2891667, 33.2895, 4.14]",,,,,0,11,0.22,12.651098901098901
earthquake,1.94000006,"9 km SE of P?hala, Hawaii",2022-01-03 03:45:04.260,2022-01-03 03:48:05.060,hv72855137,"[-155.424331665039, 19.1311664581299, 32.2200012207031]",,,,,0,58,0.100000001,14.148351730769232
earthquake,1.7,"50 km W of Tyonek, Alaska",2022-01-03 03:38:58.597,2022-02-03 01:42:08.296,ak0225016f7,"[-152.0673, 61.1133, 102.4]",,,,,0,44,0.37,13.81868131868132
earthquake,3.92,"15km SSE of Buttonwillow, CA",2022-01-03 03:34:48.200,2022-03-12 23:19:03.040,ci39901519,"[-119.3906667, 35.284, 17.73]",133.0,4.9,3.827,,0,302,0.31,16.86813186813187
earthquake,0.87,"6km NW of The Geysers, CA",2022-01-03 03:32:16.210,2022-01-03 04:39:11.641,nc73672946,"[-122.8161697, 38.8116684, 2.81]",,,,,0,12,0.03,12.678571428571429
earthquake,6.0,"110 km NW of Sola, Vanuatu",2022-01-03 03:09:44.647,2022-03-12 23:19:02.040,us7000g8kq,"[166.8148, -13.1864, 104]",2.0,3.8,4.421,green,0,555,1.18,19.725274725274723
earthquake,0.45,"23km ESE of Anza, CA",2022-01-03 03:03:34.590,2022-01-05 21:42:04.118,ci39901495,"[-116.443, 33.4823333, 13.11]",,,,,0,3,0.11,12.101648351648352
earthquake,0.84,"16km SSW of Olancha, CA",2022-01-03 02:52:27.610,2022-01-05 21:36:45.456,ci39901487,"[-118.0703333, 36.151, 3.63]",,,,,0,11,0.12,12.637362637362637
earthquake,2.48,"5 km SSE of Indios, Puerto Rico",2022-01-03 02:45:50.410,2022-08-06 17:34:13.213,pr2022003000,"[-66.8073, 17.9415, 10]",1.0,2.0,,,0,95,0.07,14.89010989010989
earthquake,0.44,"3 km NE of Magna, Utah",2022-01-03 02:44:23.750,2022-01-03 18:01:14.930,uu60475852,"[-112.0728333, 40.7256667, 7.27]",,,,,0,3,0.06,12.087912087912088
earthquake,0.85,"8km NW of The Geysers, CA",2022-01-03 02:42:15.660,2022-01-03 02:55:10.629,nc73672941,"[-122.8188324, 38.8339996, 1.91]",,,,,0,11,0.02,12.651098901098901
earthquake,0.99,"14km ESE of Alum Rock, CA",2022-01-03 02:36:12.430,2022-01-03 20:52:29.088,nc73672936,"[-121.6796667, 37.3138333, 7.27]",,,,,0,15,0.07,12.843406593406595
earthquake,0.8,"2km SSW of Orange, CA",2022-01-03 02:33:27.310,2022-01-05 21:28:22.971,ci39901479,"[-117.8435, 33.7826667, 2.91]",,,,,0,10,0.19,12.582417582417582
earthquake,0.22,"3km NNW of The Geysers, CA",2022-01-03 02:22:29.390,2022-01-04 07:21:11.572,nc73672931,"[-122.7745, 38.7996667, 1.65]",,,,,0,1,0.03,11.785714285714286
earthquake,0.95,"5km WNW of The Geysers, CA",2022-01-03 02:22:13.510,2022-01-03 04:12:11.090,nc73672926,"[-122.809166, 38.8014984, 2.05]",,,,,0,14,0.03,12.788461538461538
earthquake,0.8,"14km N of Ocotillo, CA",2022-01-03 02:17:08.920,2022-01-04 02:00:58.668,ci39901471,"[-115.99, 32.864, 8.68]",,,,,0,10,0.14,12.582417582417582
earthquake,1.9,"29 km W of Salamatof, Alaska",2022-01-03 02:11:05.438,2022-02-03 01:42:05.907,ak0224z9ud4,"[-151.8514, 60.6274, 78.2]",,,,,0,56,0.44,14.093406593406593
earthquake,1.8,"11 km N of Independence, California",2022-01-03 02:10:38.182,2022-01-04 03:37:07.103,nn00830880,"[-118.1876, 36.9018, 5.9]",,,,,0,50,0.2014,13.956043956043956
earthquake,0.7,"17 km NNW of Sutcliffe, Nevada",2022-01-03 02:06:19.218,2022-01-04 03:37:41.800,nn00830923,"[-119.7023, 40.0879, 16.9]",,,,,0,8,0.1474,12.445054945054945
earthquake,1.09,"9km ENE of Gilroy, CA",2022-01-03 02:00:30.250,2022-01-06 23:36:10.625,nc73672911,"[-121.4845, 37.045, 7.95]",,,,,0,18,0.13,12.98076923076923
